ID,Name,Frame,Ex,Var,Min,Max,Dif,Neg
437,AMMO.MERAMEC2,DA,31.6687303505,179.286812147,18.2445342095,51.1132315423,32.8686973328,0.0331503672207
438,AMMO.MERAMEC3,DA,31.6722556694,179.401024176,18.2404483958,51.1220100503,32.8815616544,0.0330923850019
439,AMMO.MERAMEC4,DA,31.6072112163,178.458184684,18.2086702744,51.0098144569,32.8011441825,0.0485775028991
440,AMMO.MERAMECT1,DA,31.7834874694,180.978727794,18.292056436,51.3144684963,33.0224120603,0.0331774255895
441,AMMO.MERAMECT2,DA,31.7828768844,180.951312202,18.292056436,51.3125512176,33.0204947816,0.0331774255895
442,AMMO.MEXCTG1,DA,34.4218802345,219.254378017,18.9162736761,56.2375608813,37.3212872053,0.0372555083108
443,AMMO.MOBCTG1,DA,32.4024471718,196.347158761,17.7907769617,53.1010166216,35.3102396598,0.0834789331272
444,AMMO.MOCE_1.AZ,DA,30.1148209253,159.895713346,17.1899765148,48.2868201033,31.0968435885,0.097576326914
445,AMMO.MORUCTG1,DA,33.5239120281,204.374222404,18.7908542714,54.5415732509,35.7507189795,0.0392771550058
446,AMMO.OSAGE1,DA,33.1568299833,189.25157388,18.8253614225,53.6183649014,34.7930034789,0.0401546192501
447,AMMO.OSAGE2,DA,33.1568299833,189.25157388,18.8253614225,53.6183649014,34.7930034789,0.0401546192501
448,AMMO.OSAGE3,DA,33.0993950522,188.4882425,18.8050328566,53.5071704677,34.7021376111,0.0400966370313
449,AMMO.OSAGE4,DA,33.0993950522,188.4882425,18.8050328566,53.5071704677,34.7021376111,0.0400966370313
450,AMMO.OSAGE5,DA,33.1560976356,189.413356501,18.8177502899,53.6287939698,34.8110436799,0.0424081948203
451,AMMO.OSAGE6,DA,33.1560976356,189.413356501,18.8177502899,53.6287939698,34.8110436799,0.0424081948203
452,AMMO.OSAGE7,DA,33.1486933063,188.757308604,18.8488983378,53.5911905682,34.7422922304,0.0334364128334
453,AMMO.OSAGE8,DA,33.1486933063,188.757308604,18.8488983378,53.5911905682,34.7422922304,0.0334364128334
454,AMMO.OSAGEEGEN,DA,33.0993950522,188.4882425,18.8050328566,53.5071704677,34.7021376111,0.0400966370313
455,AMMO.PENOCTG1,DA,32.764050219,197.805253326,18.071236954,53.5098337843,35.4385968303,0.0456474681098
456,AMMO.PENOCTG2,DA,32.7654385711,197.836716938,18.0712756088,53.5130112099,35.4417356011,0.0456474681098
457,AMMO.PENOCTG3,DA,32.7641106172,197.8152103,18.071244685,53.5104136065,35.4391689215,0.0456474681098
458,AMMO.PENOCTG4,DA,32.7643343319,197.82087464,18.071229223,53.5109470429,35.4397178199,0.0456474681098
459,AMMO.PERR,DA,32.8828084332,190.918702589,18.832361809,53.0201430228,34.1877812138,0.0334557402397
460,AMMO.PERR_1.AZ,DA,30.7437803351,162.234922952,17.7522921559,48.9338750587,31.1815829028,0.0458525129169
461,AMMO.PNKYCTG1,DA,33.7789605077,196.243252286,19.0038809432,54.3920371086,35.3881561654,0.308275995361
462,AMMO.PNKYCTG2,DA,33.7789605077,196.243252286,19.0038809432,54.3920371086,35.3881561654,0.308275995361
463,AMMO.PNKYCTG3,DA,33.7795710926,196.231245703,19.0039234635,54.3928295323,35.3889060688,0.307688442211
464,AMMO.PNKYCTG4,DA,33.7795710926,196.231245703,19.0039234635,54.3928295323,35.3889060688,0.307688442211
465,AMMO.PNKYCTG5,DA,33.7972083172,196.797696801,19.0040316969,54.4319327406,35.4279010437,0.308279860843
466,AMMO.PNKYCTG6,DA,33.7972083172,196.797696801,19.0040316969,54.4319327406,35.4279010437,0.308279860843
467,AMMO.PNKYCTG7,DA,33.8010106623,196.873022034,19.0047893313,54.44,35.4352106687,0.307332817936
468,AMMO.PNKYCTG8,DA,33.8010106623,196.873022034,19.0047893313,54.44,35.4352106687,0.307332817936
469,AMMO.RCCKCTG1,DA,32.9615313748,173.243986881,19.1210436799,52.4349091612,33.3138654813,0.432632392733
470,AMMO.RCCKCTG2,DA,32.961670049,173.250124578,19.1210436799,52.4354155392,33.3143718593,0.432632392733
471,AMMO.RCCKCTG3,DA,32.9614835395,173.2442088,19.1210668728,52.4348627754,33.3137959026,0.432632392733
472,AMMO.RCCKCTG4,DA,32.9616495941,173.249657385,19.1210668728,52.4352570545,33.3141901817,0.432632392733
473,AMMO.RUSHIS1,DA,31.4335502835,168.913665468,18.2828140704,50.3721453421,32.0893312717,0.0843525318902
474,AMMO.RUSHIS2,DA,31.4334019456,168.847434558,18.2829107074,50.3682373405,32.0853266332,0.0841553923463
475,AMMO.SIOUX1,DA,31.8034985827,188.584477727,18.1857711635,51.6327560881,33.4469849246,0.0333706996521
476,AMMO.SIOUX2,DA,31.7319419211,187.298618443,18.1652299961,51.5100541167,33.3448241206,0.0330537301894
477,AMMO.TRIGCTG1,DA,32.0996219881,188.961926459,18.3944568999,52.0749594124,33.6805025126,0.0331658291457
478,AMMO.TS1,DA,32.447740143,180.184148306,18.7954928489,52.0092423657,33.2137495168,0.0936992655586
479,AMMO.TS2,DA,32.4557576343,180.558517243,18.7818013143,52.0486238887,33.2668225744,0.0934286818709
480,AMMO.UA.AZ,DA,28.5965803152,93.8704747267,18.5172769953,43.4016364856,24.8843594903,0.00444668008048
481,AMMO.UE,DA,32.8718961796,190.855857953,18.8270003865,53.0021414766,34.1751410901,0.0334557402397
482,AMMO.UE.AZ,DA,29.9796950838,142.952222447,18.1169187412,46.9535556599,28.8366369187,0.0406059182715
483,AMMO.VENCTG2,DA,32.1469633424,189.804532217,18.402160804,52.1606378044,33.7584770004,0.0331812910707
484,AMMO.VENCTG3,DA,32.1280927071,189.132910325,18.4016389641,52.1196366448,33.7179976807,0.0331812910707
485,AMMO.VENCTG4,DA,32.1279408259,189.128605847,18.4016505605,52.1190877464,33.7174371859,0.0331812910707
486,AMMO.VENCTG5,DA,32.1295274449,189.17870358,18.4016776189,52.1229686896,33.7212910707,0.0331812910707
487,AMMO.WVPA,DA,30.916835173,158.219245416,18.631488962,48.8549741663,30.2234852043,0.0506153123532
488,AMMO.WVPA.CZHI,DA,31.5852662089,166.35894787,18.7889734354,49.9775956776,31.1886222422,0.0485186852769
489,AMMO.WVPA.CZPG,DA,30.916835173,158.219245416,18.631488962,48.8549741663,30.2234852043,0.0506153123532
490,AMMO.WVPA_3.AZ,DA,31.4651195788,155.073838807,19.0678769375,49.3117144199,30.2438374824,0.0400046970409
491,AP,DA,38.1620992472,211.31470795,22.2519163069,60.524221189,38.2723048821,0.00354699435404
492,BBA,DA,29.5412433533,76.1937586951,19.6921734796,43.5354735793,23.8433000997,0.000478564307079
493,BRAZ,DA,28.4445589971,64.7539082519,19.5705663717,41.4172566372,21.8466902655,0.0
494,BREC.AZ,DA,33.9425195313,118.541963157,22.6519243421,51.2650986842,28.6131743421,0.0
495,BREC.BREC,DA,33.9712222451,122.143472273,22.6038322368,51.7626973684,29.1588651316,0.0
496,BREC.COLE1,DA,34.5412081963,150.4064736,22.8888651316,52.6534046053,29.7645394737,0.0
497,BREC.COLE2,DA,34.5412078536,150.406477416,22.8888651316,52.6534046053,29.7645394737,0.0
498,BREC.COLE3,DA,34.5412078536,150.406477416,22.8888651316,52.6534046053,29.7645394737,0.0
499,BREC.GREEN1,DA,32.9989439419,103.161009985,22.1914144737,49.3519572368,27.1605427632,8.22368421053e-06
500,BREC.GREEN2,DA,32.9989120751,103.161033608,22.1914144737,49.3519572368,27.1605427632,8.22368421053e-06
501,BREC.HMP1,DA,32.9989439419,103.161009985,22.1914144737,49.3519572368,27.1605427632,8.22368421053e-06
502,BREC.HMP2,DA,32.9842327988,102.803777225,22.1914144737,49.2853618421,27.0939473684,8.22368421053e-06
503,BREC.REID1,DA,32.9496792763,102.593485095,22.1668256579,49.2663980263,27.0995723684,1.64473684211e-05
504,BREC.REIDCT,DA,32.9496792763,102.593485095,22.1668256579,49.2663980263,27.0995723684,1.64473684211e-05
505,BREC.WILSON1,DA,32.9804961623,102.821892629,22.1554934211,49.2261430921,27.0706496711,0.0849835526316
506,BUBA,DA,27.6516085542,55.8350598948,19.3639470014,39.5687866109,20.2048396095,0.0
507,CE,DA,38.1620978634,211.314922912,22.2518963799,60.5242278313,38.2723314513,0.00354699435404
508,CIN.08NOBSN1,DA,38.4014083084,234.387909153,22.210063102,61.9633277981,39.7532646961,0.0253105280638
509,CIN.08NOBSN2,DA,38.4057053305,234.400261905,22.2125539688,61.9697774826,39.7572235138,0.0253105280638
510,CIN.CAYCT.4,DA,36.1304656537,200.83857161,21.1344503487,58.0241680505,36.8897177018,0.158352706742
511,CIN.CAYUGA.1,DA,36.2454295361,214.261040545,21.1058319495,58.5181600797,37.4123281302,0.0280704085022
512,CIN.CAYUGA.2,DA,36.164816091,200.983313952,21.1518233145,58.0699800731,36.9181567586,0.160876785121
513,CIN.CC.EDWIGCC,DA,31.3922430502,86.5157931071,21.5407880643,45.9157765876,24.3749885233,0.00052792654935
514,CIN.CC.NOBSVIL,DA,38.480290186,234.647696309,22.2818698107,62.0595184324,39.7776486217,0.0254433742943
515,CIN.CC.SUGRCK,DA,30.645880102,82.6124991564,20.2774036281,45.1806179138,24.9032142857,0.17608276644
516,CIN.CC.WR1,DA,34.3158203887,200.231891216,20.8976632148,53.5554615038,32.6577982891,0.0369833408375
517,CIN.CONNERV.1,DA,38.9344095262,240.754531753,22.4163500498,62.8440783793,40.4277283295,0.0254035204251
518,CIN.CONNERV.2,DA,38.9344095262,240.754531753,22.4163500498,62.8440783793,40.4277283295,0.0254035204251
519,CIN.CPP.AGG,DA,37.2510201049,219.207744466,21.6124685315,59.631972028,38.0195034965,0.0266713286713
520,CIN.CT.VERMN.1,DA,36.0357481061,202.284881747,21.0609405594,57.6982097902,36.6372692308,0.029534965035
521,CIN.CT.VERMN.2,DA,36.0357836538,202.286115734,21.0609475524,57.6982867133,36.6373391608,0.029534965035
522,CIN.CT.VERMN.3,DA,36.0451955128,201.719755993,21.0956958042,57.7031258741,36.6074300699,0.029534965035
523,CIN.CT.VERMN.4,DA,36.0452180944,201.720366843,21.0956958042,57.7031713287,36.6074755245,0.029534965035
524,CIN.CT.VERMN.5,DA,36.0452043998,201.719792466,21.0956958042,57.7031398601,36.6074440559,0.029534965035
525,CIN.CT.VERMN.6,DA,36.0452285839,201.720836592,21.0956993007,57.7031923077,36.607493007,0.029534965035
526,CIN.CT.VERMN.7,DA,36.0452094988,201.719944833,21.0956958042,57.7031503497,36.6074545455,0.029534965035
527,CIN.CT.VERMN.8,DA,36.0452182401,201.720339581,21.0956958042,57.7031678322,36.607472028,0.029534965035
528,CIN.DEI.AZ,DA,35.2787253405,183.751460975,21.5811648661,54.8972804133,33.3161155472,0.0356364490371
529,CIN.EDWCT1,DA,31.3879970033,86.27595227,21.5414231064,45.8964575363,24.35503443,0.00052792654935
530,CIN.EDWCT2,DA,31.3867540168,86.272759598,21.5406120888,45.8946671767,24.354055088,0.00052792654935
531,CIN.EDWST,DA,31.3989272507,87.056009584,21.5405508799,45.9442616679,24.4037107881,0.00052792654935
532,CIN.GALLAGR.2,DA,37.2562538747,213.096259623,21.7101428097,59.991215543,38.2810727333,0.0337363002325
533,CIN.GALLAGR.4,DA,37.4187690966,217.439087351,21.7557588841,60.3880305546,38.6322716705,0.0277548987047
534,CIN.GIBSON.1,DA,34.5165949851,174.819783796,20.6221853205,54.9665493192,34.3443639987,0.0808203254733
535,CIN.GIBSON.2,DA,34.5188074283,174.831220445,20.6222484225,54.9690468283,34.3467984058,0.0808203254733
536,CIN.GIBSON.3,DA,34.5004205413,174.716839624,20.6151311857,54.9516074394,34.3364762537,0.0808203254733
537,CIN.GIBSON.4,DA,34.5156317115,174.814435989,20.6219063434,54.9643972102,34.3424908668,0.0808203254733
538,CIN.GIBSON.5,DA,34.5163746817,174.81944694,20.6220092992,54.966247094,34.3442377948,0.0808203254733
539,CIN.HAG.AEPM,DA,34.5863935718,138.318814086,22.855,52.2431907895,29.3881907895,0.000814144736842
540,CIN.HE.PSI,DA,38.2107974925,237.695425323,22.0043008967,61.9206376619,39.9163367652,0.0252241780139
541,CIN.HENRYCO.1,DA,38.6523872191,235.679974156,22.3207871139,62.3391962803,40.0184091664,0.0252872799734
542,CIN.HENRYCO.2,DA,38.6523872191,235.679974156,22.3207871139,62.3391962803,40.0184091664,0.0252872799734
543,CIN.HENRYCO.3,DA,38.6523872191,235.679974156,22.3207871139,62.3391962803,40.0184091664,0.0252872799734
544,CIN.HEPM_1.AZ,DA,35.5368594411,184.963403895,21.6965288868,55.3485908877,33.6520620009,0.0356881164866
545,CIN.HEPM_2.AZ,DA,32.6124127133,137.286176031,20.6590089244,49.6352231094,28.9762141851,0.0344011272898
546,CIN.JAC.PSI,DA,38.2107976309,237.695428247,22.0043008967,61.9206376619,39.9163367652,0.0252241780139
547,CIN.LOGANOAKR,DA,38.597063268,243.506442885,22.0792062438,62.4512520757,40.3720458319,0.0269578213218
548,CIN.MADISON.1,DA,38.0168815731,228.437909862,22.003709731,61.1491497841,39.1454400531,0.02583859183
549,CIN.MADISON.2,DA,38.0168815731,228.437909862,22.003709731,61.1491497841,39.1454400531,0.02583859183
550,CIN.MADISON.3,DA,38.0141805048,228.401729828,22.003709731,61.1442876121,39.1405778811,0.02583859183
551,CIN.MADISON.4,DA,38.0141805048,228.401729828,22.003709731,61.1442876121,39.1405778811,0.02583859183
552,CIN.MADISON.5,DA,38.0141805048,228.401729828,22.003709731,61.1442876121,39.1405778811,0.02583859183
553,CIN.MADISON.6,DA,38.0141805048,228.401729828,22.003709731,61.1442876121,39.1405778811,0.02583859183
554,CIN.MADISON.7,DA,38.0148111093,228.402873361,22.003709731,61.1443042179,39.1405944869,0.02583859183
555,CIN.MADISON.8,DA,38.0148111093,228.402873361,22.003709731,61.1443042179,39.1405944869,0.02583859183
556,CIN.MARKLND.1,DA,36.9712053028,216.177899672,21.3923978745,59.5069810694,38.114583195,0.389970109598
557,CIN.MARKLND.2,DA,36.9712053028,216.177899672,21.3923978745,59.5069810694,38.114583195,0.389970109598
558,CIN.MARKLND.3,DA,36.9712053028,216.177899672,21.3923978745,59.5069810694,38.114583195,0.389970109598
559,CIN.MIAMWAB.1,DA,38.6000873187,234.913924042,22.2332248422,62.0186283627,39.7854035204,0.0372965792096
560,CIN.MIAMWAB.2,DA,38.6000873187,234.913924042,22.2332248422,62.0186283627,39.7854035204,0.0372965792096
561,CIN.MIAMWAB.3,DA,38.6001203919,234.916021987,22.2332181999,62.0187113916,39.7854931916,0.0372965792096
562,CIN.MIAMWAB.5,DA,38.2758387302,230.572284615,22.0347824643,61.468721355,39.4339388907,0.0759182995682
563,CIN.MIAMWAB.6,DA,38.2758387302,230.572284615,22.0347824643,61.468721355,39.4339388907,0.0759182995682
564,CIN.NOBLEVL.3,DA,38.5154624709,234.815850637,22.3138824311,62.1069212886,39.7930388575,0.0255097974095
565,CIN.NOBLEVL.4,DA,38.5154624709,234.815850637,22.3138824311,62.1069212886,39.7930388575,0.0255097974095
566,CIN.NOBLEVL.5,DA,38.5154931916,234.816428298,22.3138824311,62.1069212886,39.7930388575,0.0255097974095
567,CIN.PSI,DA,38.2108282132,237.696154408,22.0043042179,61.9207306543,39.9164264364,0.0252241780139
568,CIN.PSI.IMPA,DA,37.6369831529,227.677944982,21.9311364515,60.0626555856,38.1315191341,0.0293583301121
569,CIN.PSI_2.AZ,DA,33.5462666786,110.46067218,22.1195639743,50.1126304503,27.9930664761,5.71837026447e-05
570,CIN.PSI_3.AZ,DA,32.4670204707,103.174371341,21.6667408124,48.4559381044,26.7891972921,0.000290135396518
571,CIN.SIGE,DA,36.2531759936,205.03521437,21.1980405181,58.485031551,37.2869910329,0.0350880106277
572,CIN.SIGW_1.AZ,DA,33.486624589,151.191307166,20.8409488023,51.5161249413,30.675176139,0.0349694692344
573,CIN.SUCRKGT1,DA,30.6476648715,82.6720890546,20.2774603175,45.1965702948,24.9191099773,0.176071428571
574,CIN.SUCRKGT2,DA,30.6476627457,82.6717199732,20.2774603175,45.1965419501,24.9190816327,0.176071428571
575,CIN.SUCRKST1,DA,30.6437386621,82.5751803142,20.2773185941,45.1783900227,24.9010714286,0.176088435374
576,CIN.TWINBR1,DA,37.7390298531,225.677208375,22.0602428091,60.6348375047,38.5745946956,0.0283152782966
577,CIN.WABAS.ARR,DA,31.0800869963,49.831018106,23.5528571429,43.1824175824,19.6295604396,0.0
578,CIN.WABRIVR.2,DA,36.2954880715,241.708326946,21.0201029558,58.9952341415,37.9751311857,0.0272799734308
579,CIN.WABRIVR.3,DA,36.2958568582,241.705813289,21.0206974427,58.9953005646,37.9746031219,0.0272799734308
580,CIN.WABRIVR.4,DA,36.5947073231,293.703081735,20.9637230156,59.9497143806,38.985991365,0.0403454001993
581,CIN.WABRIVR.5,DA,36.614518294,296.397269026,20.9664530056,60.0055197609,39.0390667552,0.0403454001993
582,CIN.WABRIVR.6,DA,36.2957768737,241.705199667,21.0207140485,58.9951278645,37.974413816,0.0272799734308
583,CIN.WHEATCTG1,DA,35.2608145134,185.223195503,20.9242245101,56.2471039522,35.322879442,0.0748256393225
584,CIN.WHEATCTG2,DA,35.2608444039,185.224854317,20.924221189,56.2472600465,35.3230388575,0.0748256393225
585,CIN.WHEATCTG3,DA,35.2608030278,185.222871741,20.9242245101,56.2471604118,35.3229359017,0.0748256393225
586,CIN.WHEATCTG4,DA,35.2607782575,185.221505478,20.9242245101,56.2470906676,35.3228661574,0.0748256393225
587,CIN.WHT.PSI,DA,35.2920108349,197.969751417,20.3385736138,57.1711625239,36.8325889101,0.0861567877629
588,CIN.WR1CT,DA,34.3148045175,200.228762157,20.8968842864,53.5525889239,32.6557046376,0.0369833408375
589,CIN.WR1ST,DA,34.3146731953,200.239655243,20.8961278703,53.5557811796,32.6596533093,0.0369833408375
590,CIN.WVPA.PSI,DA,38.2107976309,237.695428247,22.0043008967,61.9206376619,39.9163367652,0.0252241780139
591,CIN.WVPA_1.AZ,DA,35.6493643338,193.376166062,21.7217660874,55.8543776421,34.1326115547,0.0357397839361
592,CISO,DA,34.7252427211,212.437938612,19.0551544337,57.2321620724,38.1770076387,0.071912985719
593,CLEC,DA,36.05991489,207.983423554,20.5560419532,58.1939924347,37.6379504814,0.0262551581843
594,CONS.ADA,DA,36.5918835653,118.99965216,24.6841366224,52.9593485136,28.2752118912,0.0154459203036
595,CONS.ALCONA,DA,39.2480853363,161.491050084,25.5908855155,59.229025933,33.6381404175,0.0
596,CONS.ALPENTHBA,DA,44.4148249474,302.014926214,25.5843473929,71.6846761873,46.1003287944,0.0290534706078
597,CONS.AZ,DA,38.0503105918,185.235310213,23.7209769845,57.4702442461,33.7492672616,0.0497745420385
598,CONS.BSE.CEC,DA,37.3481417368,125.373250782,25.2293114002,53.9585921959,28.7292807957,0.0
599,CONS.CA3.MPPA,DA,34.6322203316,101.258252713,23.2337120419,49.840947644,26.6072356021,0.00866492146597
600,CONS.CA3_WPSC,DA,34.6322203316,101.258252713,23.2337120419,49.840947644,26.6072356021,0.00866492146597
601,CONS.CADILAC,DA,36.9629267016,136.989932192,23.9900366492,54.6509162304,30.6608795812,0.309743455497
602,CONS.CADILGMA2,DA,36.9629267016,136.989932192,23.9900366492,54.6509162304,30.6608795812,0.309743455497
603,CONS.CAMPBELL1,DA,35.5777643369,108.137749508,24.226799494,51.131600253,26.904800759,0.000815939278937
604,CONS.CAMPBELL2,DA,35.6627024035,108.591113904,24.2783364959,51.2538583175,26.9755218216,0.000746363061354
605,CONS.CAMPBELL3,DA,35.6318717057,108.493428474,24.2804301075,51.1626249209,26.8821948134,0.00111954459203
606,CONS.CAMPBELLA,DA,35.7513614801,109.38074811,24.3256040481,51.3957495256,27.0701454775,0.000746363061354
607,CONS.CC.COVER1,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
608,CONS.CC.COVER2,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
609,CONS.CC.COVER3,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
610,CONS.CC.MICHP,DA,38.6942234164,195.645678023,23.7304696532,59.6274638728,35.8969942197,0.0369255780347
611,CONS.CC.PLYM,DA,38.960516686,217.543541002,23.1281213761,60.560715114,37.4325937379,0.0537456513336
612,CONS.CC.ZEELA2,DA,39.196408862,211.939498507,23.4722451013,61.3866622385,37.9144171372,0.0247758219861
613,CONS.CCG_1.AZ,DA,38.072596485,186.013248527,23.7122076092,57.5054767496,33.7932691404,0.0504603100047
614,CONS.CCG_2.AZ,DA,38.072596485,186.013248527,23.7122076092,57.5054767496,33.7932691404,0.0504603100047
615,CONS.CCG_3.AZ,DA,38.072596485,186.013248527,23.7122076092,57.5054767496,33.7932691404,0.0504603100047
616,CONS.CCG_4.AZ,DA,38.072596485,186.013248527,23.7122076092,57.5054767496,33.7932691404,0.0504603100047
617,CONS.CCG_5.AZ,DA,38.072596485,186.013248527,23.7122076092,57.5054767496,33.7932691404,0.0504603100047
618,CONS.CCG_6.AZ,DA,38.072596485,186.013248527,23.7122076092,57.5054767496,33.7932691404,0.0504603100047
619,CONS.CETR,DA,40.8278527344,240.951660462,23.9986582531,64.5583028894,40.5596446363,0.0356658917303
620,CONS.CNE,DA,40.8394669545,241.467086525,23.9995715709,64.5694287612,40.5698571903,0.0363101959482
621,CONS.COBB1,DA,36.5293498313,117.789362913,24.775540797,52.5619671094,27.7864263125,0.0
622,CONS.COBB2,DA,36.5301918617,117.839048841,24.7755471221,52.5637571157,27.7882099937,0.0
623,CONS.COBB3,DA,36.4852609108,117.324887551,24.7570524984,52.4877862113,27.7307337128,0.0
624,CONS.COBB4,DA,36.4677026671,117.702921043,24.7262555345,52.4785009488,27.7522454143,0.0
625,CONS.COBB5,DA,36.3337776724,116.143727466,24.6649019608,52.2563377609,27.5914358001,0.0
626,CONS.COVER1GTG,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
627,CONS.COVER1STG,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
628,CONS.COVER2GTG,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
629,CONS.COVER2STG,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
630,CONS.COVER3GTG,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
631,CONS.COVER3STG,DA,38.5814375069,216.713702128,22.6015642644,60.9709033544,38.36933909,0.0685420126204
632,CONS.CROTON,DA,37.6008594244,127.381501049,25.2681340923,54.3717900063,29.103655914,0.0
633,CONS.EXGNBB1,DA,38.9305495378,122.307760227,27.2705199307,54.3673136915,27.0967937608,0.0
634,CONS.FESC,DA,40.8958751245,242.059463077,24.0238890734,64.6679475257,40.6440584523,0.0350780471604
635,CONS.FILERCITY,DA,35.8948529412,112.494092526,23.8890196078,51.4981467426,27.6091271347,0.683111954459
636,CONS.GAYLORD1,DA,38.9743440333,156.795330496,25.5891714105,59.1380265655,33.548855155,0.0
637,CONS.GAYLORD2,DA,38.9743440333,156.795330496,25.5891714105,59.1380265655,33.548855155,0.0
638,CONS.GAYLORD3,DA,38.9798887835,157.12044137,25.5900632511,59.1531625553,33.5630993042,0.0
639,CONS.GAYLORD4,DA,38.9798887835,157.12044137,25.5900632511,59.1531625553,33.5630993042,0.0
640,CONS.GAYLORD5,DA,39.0028362851,156.777624623,25.6184250474,59.1687033523,33.5502783049,0.0
641,CONS.GENESEE,DA,37.05544961,127.138920049,24.5855028463,54.4103162555,29.8248134092,0.0
642,CONS.GENESEPS,DA,37.0970192995,132.85376736,24.5367047891,54.5570407434,30.0203359543,0.0
643,CONS.GLE,DA,37.678880719,131.53915986,25.0480834915,55.0043959519,29.9563124605,0.0
644,CONS.GRATIOT1,DA,36.6374787686,301.495824782,21.1192038217,54.5727176221,33.4535138004,5.18234607219
645,CONS.GRATIOT2,DA,36.6374787686,301.495824782,21.1192038217,54.5727176221,33.4535138004,5.18234607219
646,CONS.GRAYLGY2,DA,38.0958800175,143.02602233,24.7859685864,57.0675183246,32.2815497382,0.0125654450262
647,CONS.GRAYLNG,DA,38.0958800175,143.02602233,24.7859685864,57.0675183246,32.2815497382,0.0125654450262
648,CONS.HARDY,DA,37.0602956989,123.079918354,24.923086654,53.5613219481,28.6382352941,0.00413662239089
649,CONS.HILLMAN,DA,39.7713348619,163.759785962,25.8938646426,60.1204743833,34.2266097407,0.0
650,CONS.HODENPYL,DA,37.8618355998,139.86479861,25.2004301075,55.542397217,30.3419671094,0.0722960151803
651,CONS.HOLL,DA,39.7850802613,225.834538643,23.6122052474,62.5574659582,38.9452607107,0.0580604450349
652,CONS.HOLL_1.AZ,DA,36.9015964068,172.207625009,23.2916486613,55.2931892907,32.0015406294,0.0821136683889
653,CONS.KALK,DA,41.2466591816,166.035677294,27.7510928144,60.7616017964,33.010508982,0.0
654,CONS.KAL_RGEN_,DA,39.7223743496,233.858168589,23.3520092992,62.7687811358,39.4167718366,0.0246894719362
655,CONS.KARN1,DA,36.4335378452,125.869524456,23.9988804554,53.7040101202,29.7051296648,0.141511701455
656,CONS.KARN2,DA,36.4173097196,125.753395031,23.9888678052,53.6800948767,29.6912270715,0.143181530677
657,CONS.KARN3,DA,36.7317307084,124.046782876,24.4140417457,53.8753447185,29.4613029728,0.0
658,CONS.KARN4,DA,36.7300574531,124.047683127,24.4146679317,53.8707969639,29.4561290323,0.0
659,CONS.KENCNTY1,DA,35.4325566171,103.829920626,25.0400955414,49.6421125265,24.6020169851,0.007983014862
660,CONS.LANS,DA,37.1514388186,181.068628935,24.8659409283,54.7807172996,29.9147763713,0.0
661,CONS.LANS.ARR,DA,39.7010890719,259.416424,26.2868862275,59.7748353293,33.4879491018,0.0
662,CONS.LIVINGEN1,DA,42.2220025185,260.825881419,24.7541713716,68.0280770508,43.2739056792,0.0268382597144
663,CONS.LIVINGEN2,DA,42.2220025185,260.825881419,24.7541713716,68.0280770508,43.2739056792,0.0268382597144
664,CONS.LIVINGEN3,DA,42.2220025185,260.825881419,24.7541713716,68.0280770508,43.2739056792,0.0268382597144
665,CONS.LIVINGEN4,DA,42.2220025185,260.825881419,24.7541713716,68.0280770508,43.2739056792,0.0268382597144
666,CONS.LUDINGTN1,DA,36.0231008855,105.763993098,24.8237634409,51.2819038583,26.4581404175,0.0
667,CONS.LUDINGTN2,DA,36.0231008855,105.763993098,24.8237634409,51.2819038583,26.4581404175,0.0
668,CONS.LUDINGTN3,DA,36.0594650011,105.826769878,24.8597786211,51.3264263125,26.4666476913,0.0
669,CONS.LUDINGTN4,DA,36.0594650011,105.826769878,24.8597786211,51.3264263125,26.4666476913,0.0
670,CONS.LUDINGTN5,DA,36.0506904913,105.848252715,24.8502150538,51.3165970904,26.4663820367,0.0
671,CONS.LUDINGTN6,DA,36.0506904913,105.848252715,24.8502150538,51.3165970904,26.4663820367,0.0
672,CONS.LWEP,DA,37.7403461826,125.855093253,26.3877994012,53.0640718563,26.6762724551,0.0
673,CONS.MAE,DA,40.3334472594,252.590202865,23.0589139579,64.999456979,41.940543021,0.0403900573614
674,CONS.MCV,DA,37.0096687223,124.353201141,24.6692156863,54.228342821,29.5591271347,0.0
675,CONS.MCV.MCV,DA,35.912007199,115.935751806,23.5601570681,52.6422774869,29.0821204188,0.0120261780105
676,CONS.MIPOWER1,DA,35.727679475,103.889505417,24.5990575585,50.8192409867,26.2201834282,0.00124604680582
677,CONS.MIPOWER2,DA,35.7047973329,103.715015166,24.5421315623,50.7831752056,26.2410436433,0.00867172675522
678,CONS.MORROWA,DA,36.2841787898,132.434529053,24.1611132195,52.965426945,28.8043137255,0.0
